,RunId,iteration,Step,width,height,density,health_percentage,Fine,On Fire,Burned Out,arvores_recuperaveis,arvores_irrecuperaveis
306,306,30,2,100,100,0.65,0.6000000000000001,6337,6,99,6401.010101010101,-195.38533250466128
307,307,30,4,100,100,0.65,0.7000000000000001,6437,1,102,6310.78431372549,-195.32038538002752
308,308,30,2,100,100,0.65,0.8,6373,4,87,7325.287356321839,-195.95975232198143
309,309,30,1,100,100,0.65,0.9,6406,5,75,8541.333333333332,-196.52831353186238
310,310,31,34,100,100,0.65,0.0,1,2,6568,0.01522533495736906,99.95433094839397
311,311,31,38,100,100,0.65,0.1,654,1,5813,11.25064510579735,69.66135766197618
312,312,31,42,100,100,0.65,0.2,1326,8,5171,25.643009089151036,38.77174080344775
313,313,31,60,100,100,0.65,0.30000000000000004,2733,16,3763,72.62822216316769,-26.216133004926107
314,314,31,22,100,100,0.65,0.4,5759,2,673,855.7206537890045,-168.61007462686567
315,315,31,15,100,100,0.65,0.5,6241,2,287,2174.5644599303137,-186.81066176470588
316,316,31,3,100,100,0.65,0.6000000000000001,6330,1,168,3767.857142857143,-192.2437673130194
317,317,31,2,100,100,0.65,0.7000000000000001,6314,2,98,6442.857142857143,-195.41484716157206
318,318,31,1,100,100,0.65,0.8,6329,10,81,7813.58024691358,-196.20904836193446
319,319,31,1,100,100,0.65,0.9,6400,2,70,9142.857142857143,-196.75425038639875
320,320,32,32,100,100,0.65,0.0,6,1,6486,0.09250693802035154,99.72273567467653
321,321,32,37,100,100,0.65,0.1,701,2,5767,12.155366741806832,67.4860853432282
322,322,32,46,100,100,0.65,0.2,1306,1,5167,25.275788658796206,39.47165147535918
323,323,32,56,100,100,0.65,0.30000000000000004,2193,2,4319,50.77564250984024,-1.028869778869779
324,324,32,19,100,100,0.65,0.4,5933,5,621,955.3945249597424,-171.57461092462617
325,325,32,12,100,100,0.65,0.5,6249,4,290,2154.8275862068967,-186.6952133353724
326,326,32,10,100,100,0.65,0.6000000000000001,6357,2,161,3948.4472049689443,-192.5897514575023
327,327,32,6,100,100,0.65,0.7000000000000001,6349,1,116,5473.275862068966,-194.6171693735499
328,328,32,2,100,100,0.65,0.8,6406,1,77,8319.48051948052,-196.4368347987043
329,329,32,1,100,100,0.65,0.9,6415,2,74,8668.91891891892,-196.5788257050393
330,330,33,33,100,100,0.65,0.0,3,2,6541,0.045864546705396726,99.8624694376528
331,331,33,39,100,100,0.65,0.1,709,2,5745,12.341166231505657,67.04369383328168
332,332,33,49,100,100,0.65,0.2,1381,4,5133,26.904344437950517,36.39852625115137
333,333,33,58,100,100,0.65,0.30000000000000004,2165,2,4426,48.91549932218708,1.456531634046427
334,334,33,38,100,100,0.65,0.4,5540,3,911,608.1229418221734,-157.63447527515112
335,335,33,14,100,100,0.65,0.5,6287,1,268,2345.89552238806,-187.7345537757437
336,336,33,6,100,100,0.65,0.6000000000000001,6364,3,182,3496.7032967032965,-191.6590284142988
337,337,33,5,100,100,0.65,0.7000000000000001,6417,2,110,5833.636363636364,-194.944078443389
338,338,33,5,100,100,0.65,0.8,6436,2,107,6014.953271028037,-195.0939935809262
339,339,33,1,100,100,0.65,0.9,6557,4,68,9642.64705882353,-196.92075471698115
340,340,34,31,100,100,0.65,0.0,7,33,6658,0.10513667768098528,99.68492123030758
341,341,34,37,100,100,0.65,0.1,669,3,5898,11.342828077314344,69.43809958885335
342,342,34,45,100,100,0.65,0.2,1355,1,5160,26.25968992248062,37.60552570990023
343,343,34,60,100,100,0.65,0.30000000000000004,2499,10,4006,62.38142785821268,-15.249807840122983
344,344,34,16,100,100,0.65,0.4,5986,1,532,1125.187969924812,-175.5139613378337
345,345,34,15,100,100,0.65,0.5,6158,1,278,2215.1079136690646,-187.041640770665
346,346,34,12,100,100,0.65,0.6000000000000001,6274,1,163,3849.079754601227,-192.40329345968618
347,347,34,4,100,100,0.65,0.7000000000000001,6380,2,99,6444.444444444444,-195.41595925297113
348,348,34,1,100,100,0.65,0.8,6401,6,61,10493.442622950819,-197.16805942432683
349,349,34,1,100,100,0.65,0.9,6526,5,63,10358.730158730159,-197.13158294126575
350,350,35,35,100,100,0.65,0.0,3,1,6503,0.046132554205751186,99.8616661543191
351,351,35,36,100,100,0.65,0.1,644,1,5882,10.948656919415164,70.39534171008275
352,352,35,45,100,100,0.65,0.2,1351,11,5128,26.345553822152883,37.44405000771724
353,353,35,52,100,100,0.65,0.30000000000000004,2289,1,4247,53.896868377678366,-5.064259485924113
354,354,35,60,100,100,0.65,0.4,5251,2,1243,422.4456958970233,-142.57776408992916
355,355,35,7,100,100,0.65,0.5,6306,2,223,2827.8026905829597,-189.75340787256854
356,356,35,5,100,100,0.65,0.6000000000000001,6417,1,130,4936.153846153846,-194.0430731632809
357,357,35,2,100,100,0.65,0.7000000000000001,6477,1,89,7277.52808988764,-195.93359731952484
358,358,35,3,100,100,0.65,0.8,6423,1,76,8451.315789473683,-196.4917679643022
359,359,35,3,100,100,0.65,0.9,6410,1,84,7630.952380952381,-196.1194949183862
360,360,36,32,100,100,0.65,0.0,9,1,6450,0.13953488372093023,99.58197863446354
361,361,36,37,100,100,0.65,0.1,661,1,5887,11.228129777475795,69.71594379963348
362,362,36,42,100,100,0.65,0.2,1275,5,5277,24.161455372370668,41.620879120879124
363,363,36,60,100,100,0.65,0.30000000000000004,2156,17,4355,49.50631458094145,0.660420826293964
364,364,36,19,100,100,0.65,0.4,6030,2,482,1251.0373443983403,-177.7948402948403
365,365,36,6,100,100,0.65,0.5,6257,2,267,2343.445692883895,-187.72225628448805
366,366,36,4,100,100,0.65,0.6000000000000001,6380,1,105,6076.190476190476,-195.14263685427912
367,367,36,3,100,100,0.65,0.7000000000000001,6426,1,92,6984.782608695652,-195.76557226142987
368,368,36,3,100,100,0.65,0.8,6426,1,95,6764.21052631579,-195.62950467719676
369,369,36,2,100,100,0.65,0.9,6424,1,75,8565.333333333334,-196.53792891214033
370,370,37,31,100,100,0.65,0.0,5,13,6436,0.07768800497203232,99.76711690731253
371,371,37,37,100,100,0.65,0.1,622,3,5843,10.645216498374124,71.1368909512761
372,372,37,43,100,100,0.65,0.2,1277,4,5163,24.73368196784815,40.51242236024844
373,373,37,60,100,100,0.65,0.30000000000000004,2942,8,3496,84.1533180778032,-37.09226467847158
374,374,37,54,100,100,0.65,0.4,5410,2,1119,483.46738159070594,-148.5832439883596
375,375,37,30,100,100,0.65,0.5,6124,1,408,1500.9803921568628,-181.2614819350888
376,376,37,3,100,100,0.65,0.6000000000000001,6324,2,126,5019.047619047619,-194.13953488372093
377,377,37,2,100,100,0.65,0.7000000000000001,6425,2,78,8237.179487179488,-196.4016607719514
378,378,37,1,100,100,0.65,0.8,6432,6,75,8576.0,-196.54218533886583
379,379,37,1,100,100,0.65,0.9,6388,3,63,10139.682539682539,-197.07022167105873
380,380,38,35,100,100,0.65,0.0,1,1,6514,0.015351550506601168,99.95395241749809
381,381,38,41,100,100,0.65,0.1,659,1,5796,11.36991028295376,69.3725793958172
382,382,38,46,100,100,0.65,0.2,1346,1,5083,26.48042494589809,37.190853943070465
383,383,38,60,100,100,0.65,0.30000000000000004,3441,38,2991,115.04513540621866,-60.49440298507462
384,384,38,60,100,100,0.65,0.4,4338,25,2172,199.72375690607734,-99.90783410138249
385,385,38,8,100,100,0.65,0.5,6350,4,194,3273.1958762886597,-191.10635696821515
386,386,38,4,100,100,0.65,0.6000000000000001,6361,2,139,4576.258992805755,-193.58461538461538
387,387,38,2,100,100,0.65,0.7000000000000001,6377,5,101,6313.861386138614,-195.32263044149428
388,388,38,2,100,100,0.65,0.8,6406,1,79,8108.86075949367,-196.34541249036238
389,389,38,2,100,100,0.65,0.9,6449,1,75,8598.666666666666,-196.55119558553037
390,390,39,32,100,100,0.65,0.0,13,3,6514,0.19957015658581514,99.40248199785506
391,391,39,38,100,100,0.65,0.1,688,1,5923,11.61573526928921,68.77930721524731
392,392,39,42,100,100,0.65,0.2,1346,8,5237,25.701737636051174,38.66018532583928
393,393,39,60,100,100,0.65,0.30000000000000004,2350,25,4139,56.776999275187244,-8.645399907535829
394,394,39,30,100,100,0.65,0.4,5981,1,452,1323.2300884955753,-178.9211876263019
395,395,39,4,100,100,0.65,0.5,6347,4,151,4203.311258278146,-193.0286241920591
396,396,39,4,100,100,0.65,0.6000000000000001,6394,1,108,5920.37037037037,-195.01691787142417
397,397,39,3,100,100,0.65,0.7000000000000001,6387,1,102,6261.764705882353,-195.28432732316227
398,398,39,2,100,100,0.65,0.8,6379,2,82,7779.2682926829275,-196.1925398545117
399,399,39,2,100,100,0.65,0.9,6402,1,76,8423.684210526317,-196.48039518369868
400,400,40,33,100,100,0.65,0.0,5,2,6491,0.07702973347712216,99.76908866995073
401,401,40,36,100,100,0.65,0.1,658,13,5762,11.419645956265185,69.25233644859813
402,402,40,47,100,100,0.65,0.2,1315,1,5186,25.356729656768223,39.31702814951546
403,403,40,60,100,100,0.65,0.30000000000000004,2470,19,4073,60.64326049594894,-13.25080238422742
404,404,40,60,100,100,0.65,0.4,5011,16,1542,324.9675745784695,-129.40637875782085
405,405,40,5,100,100,0.65,0.5,6374,6,209,3049.7607655502393,-190.47546711225885
406,406,40,12,100,100,0.65,0.6000000000000001,6387,1,165,3870.909090909091,-192.44505494505495
407,407,40,2,100,100,0.65,0.7000000000000001,6459,2,88,7339.772727272727,-195.96761875668244
408,408,40,4,100,100,0.65,0.8,6367,2,99,6431.313131313131,-195.4067429631921
409,409,40,1,100,100,0.65,0.9,6436,2,68,9464.70588235294,-196.86346863468634
410,410,41,30,100,100,0.65,0.0,12,1,6406,0.18732438339057134,99.43907759426612
411,411,41,41,100,100,0.65,0.1,638,2,5902,10.809894950864114,70.73394495412843
412,412,41,51,100,100,0.65,0.2,1330,2,5167,25.74027482097929,38.587040172387255
413,413,41,60,100,100,0.65,0.30000000000000004,2194,2,4357,50.35574936883177,-0.4732101969165013
414,414,41,10,100,100,0.65,0.4,6118,1,361,1694.736842105263,-183.28445747800586
415,415,41,6,100,100,0.65,0.5,6333,3,164,3861.5853658536585,-192.42727412651993
416,416,41,14,100,100,0.65,0.6000000000000001,6328,1,225,2812.444444444445,-189.69937433236686
417,417,41,1,100,100,0.65,0.7000000000000001,6384,9,91,7015.384615384616,-195.78378378378378
418,418,41,3,100,100,0.65,0.8,6412,1,77,8327.272727272726,-196.4401294498382
419,419,41,1,100,100,0.65,0.9,6350,3,71,8943.661971830985,-196.6827596947516
420,420,42,35,100,100,0.65,0.0,5,1,6503,0.07688759034291866,99.76951444376152
421,421,42,38,100,100,0.65,0.1,639,3,5934,10.76845298281092,70.83523505248745
422,422,42,48,100,100,0.65,0.2,1401,1,5050,27.742574257425744,34.84731049449697
423,423,42,56,100,100,0.65,0.30000000000000004,2081,1,4377,47.543979894905185,3.3292040879529265
424,424,42,16,100,100,0.65,0.4,6137,2,354,1733.6158192090395,-183.63888460945924
425,425,42,25,100,100,0.65,0.5,6208,1,334,1858.6826347305391,-184.68358300214004
426,426,42,8,100,100,0.65,0.6000000000000001,6462,1,144,4487.5,-193.46049046321525
427,427,42,4,100,100,0.65,0.7000000000000001,6365,1,111,5734.2342342342345,-194.857936998147
428,428,42,3,100,100,0.65,0.8,6422,1,77,8340.25974025974,-196.44560701646407
429,429,42,2,100,100,0.65,0.9,6428,1,68,9452.94117647059,-196.85960591133005
430,430,43,33,100,100,0.65,0.0,2,3,6547,0.03054834275240568,99.90838295923041
431,431,43,38,100,100,0.65,0.1,689,7,5722,12.041244320167774,67.75854000935891
432,432,43,43,100,100,0.65,0.2,1331,2,5182,25.68506368197607,38.69184707508061
433,433,43,60,100,100,0.65,0.30000000000000004,2273,10,4283,53.07027784263367,-4.011592434411226
434,434,43,44,100,100,0.65,0.4,5256,2,1240,423.87096774193543,-142.73399014778326
435,435,43,14,100,100,0.65,0.5,6287,2,225,2794.222222222222,-189.6345208845209
436,436,43,4,100,100,0.65,0.6000000000000001,6429,1,143,4495.804195804196,-193.47230675593428
437,437,43,3,100,100,0.65,0.7000000000000001,6422,1,105,6116.190476190476,-195.17389305959858
438,438,43,2,100,100,0.65,0.8,6428,2,90,7142.222222222222,-195.85762503835534
439,439,43,1,100,100,0.65,0.9,6382,2,65,9818.461538461539,-196.97533736621685
440,440,44,34,100,100,0.65,0.0,21,2,6485,0.3238242097147263,99.03166308023363
441,441,44,40,100,100,0.65,0.1,666,4,5749,11.584623412767439,68.85424785658613
442,442,44,48,100,100,0.65,0.2,1464,1,4933,29.677680924386785,31.342816945443175
443,443,44,53,100,100,0.65,0.30000000000000004,2128,4,4411,48.243028791657224,2.370393026456645
444,444,44,43,100,100,0.65,0.4,5761,1,742,776.4150943396227,-165.76964477933262
445,445,44,8,100,100,0.65,0.5,6332,1,191,3315.1832460732985,-191.215698298329
446,446,44,6,100,100,0.65,0.6000000000000001,6368,2,123,5177.235772357723,-194.31520566938838
447,447,44,5,100,100,0.65,0.7000000000000001,6379,3,129,4944.961240310077,-194.05347264904734
448,448,44,3,100,100,0.65,0.8,6470,2,85,7611.764705882353,-196.10983981693363
449,449,44,1,100,100,0.65,0.9,6489,2,69,9404.347826086956,-196.84354986276304
450,450,45,34,100,100,0.65,0.0,9,1,6517,0.13810035292312414,99.58627030340178
451,451,45,39,100,100,0.65,0.1,647,1,5811,11.134056100499054,69.94425518736452
452,452,45,49,100,100,0.65,0.2,1342,3,5166,25.97754548974061,38.137676705593115
453,453,45,57,100,100,0.65,0.30000000000000004,2830,2,3649,77.55549465607015,-31.038740546380616
454,454,45,28,100,100,0.65,0.4,5798,1,671,864.0834575260805,-168.8823620343175
455,455,45,6,100,100,0.65,0.5,6359,2,212,2999.528301886792,-190.3211078983412
456,456,45,5,100,100,0.65,0.6000000000000001,6286,1,156,4029.4871794871797,-192.73517541136295
457,457,45,3,100,100,0.65,0.7000000000000001,6339,2,102,6214.705882352941,-195.2491849091756
458,458,45,2,100,100,0.65,0.8,6401,2,88,7273.863636363636,-195.93157651410078
459,459,45,1,100,100,0.65,0.9,6391,3,71,9001.408450704226,-196.70380687093777
460,460,46,34,100,100,0.65,0.0,6,4,6482,0.09256402344955261,99.72256473489519
461,461,46,34,100,100,0.65,0.1,696,12,5825,11.948497854077253,67.98037110872566
462,462,46,46,100,100,0.65,0.2,1357,3,5119,26.50908380543075,37.13712168004941
463,463,46,58,100,100,0.65,0.30000000000000004,2161,1,4348,49.701011959521615,0.39944691964971574
464,464,46,19,100,100,0.65,0.4,6084,1,485,1254.4329896907216,-177.85050997107626
465,465,46,9,100,100,0.65,0.5,6364,2,184,3458.6956521739135,-191.5699450213806
466,466,46,12,100,100,0.65,0.6000000000000001,6273,1,184,3409.239130434783,-191.4511382995199
467,467,46,5,100,100,0.65,0.7000000000000001,6458,1,85,7597.647058823529,-196.1027051811096
468,468,46,2,100,100,0.65,0.8,6500,3,83,7831.325301204819,-196.21753000151907
469,469,46,1,100,100,0.65,0.9,6428,2,73,8805.479452054795,-196.63128749423166
470,470,47,31,100,100,0.65,0.0,4,6,6435,0.06216006216006216,99.81363565771082
471,471,47,38,100,100,0.65,0.1,652,4,5892,11.065852002715546,70.11002444987776
472,472,47,49,100,100,0.65,0.2,1332,1,5254,25.352112676056336,39.325842696629216
473,473,47,60,100,100,0.65,0.30000000000000004,2358,8,4127,57.13593409256118,-9.082498072474943
474,474,47,38,100,100,0.65,0.4,5502,1,1074,512.2905027932961,-151.0036496350365
475,475,47,11,100,100,0.65,0.5,6252,1,233,2683.2618025751076,-189.2212798766384
476,476,47,4,100,100,0.65,0.6000000000000001,6346,2,187,3393.582887700535,-191.41282718506045
477,477,47,2,100,100,0.65,0.7000000000000001,6396,1,91,7028.571428571429,-195.79158316633269
478,478,47,1,100,100,0.65,0.8,6453,2,67,9631.34328358209,-196.91717791411043
479,479,47,1,100,100,0.65,0.9,6434,1,69,9324.63768115942,-196.81685375980317
480,480,48,33,100,100,0.65,0.0,1,3,6488,0.015413070283600493,99.95376791493297
481,481,48,41,100,100,0.65,0.1,647,4,5909,10.949399221526484,70.39353264185479
482,482,48,46,100,100,0.65,0.2,1339,2,5122,26.14213197969543,37.82696177062374
483,483,48,57,100,100,0.65,0.30000000000000004,2271,2,4226,53.73876005679129,-4.863783284592889
484,484,48,49,100,100,0.65,0.4,5185,2,1247,415.7979149959904,-141.83768656716418
485,485,48,12,100,100,0.65,0.5,6269,3,254,2468.1102362204724,-188.31825847002912
486,486,48,5,100,100,0.65,0.6000000000000001,6366,2,160,3978.75,-192.64480539380938
487,487,48,4,100,100,0.65,0.7000000000000001,6283,1,101,6220.79207920792,-195.25375939849624
488,488,48,3,100,100,0.65,0.8,6473,2,88,7355.681818181819,-195.97622313671695
489,489,48,1,100,100,0.65,0.9,6357,4,62,10253.225806451614,-197.10235239133823
490,490,49,33,100,100,0.65,0.0,13,3,6515,0.19953952417498083,99.40257352941177
491,491,49,38,100,100,0.65,0.1,645,1,5851,11.023756622799521,70.21243842364532
492,492,49,44,100,100,0.65,0.2,1315,2,5148,25.543900543900545,38.96023518489866
493,493,49,60,100,100,0.65,0.30000000000000004,2259,6,4206,53.70898716119829,-4.825986078886311
494,494,49,33,100,100,0.65,0.4,6041,1,583,1036.1921097770155,-173.59601449275362
495,495,49,19,100,100,0.65,0.5,6153,2,329,1870.212765957447,-184.7732181425486
496,496,49,3,100,100,0.65,0.6000000000000001,6421,1,128,5016.40625,-194.13650939074668
497,497,49,2,100,100,0.65,0.7000000000000001,6332,1,74,8556.756756756757,-196.53449890727444
498,498,49,1,100,100,0.65,0.8,6333,6,76,8332.894736842105,-196.44250273053518
499,499,49,2,100,100,0.65,0.9,6446,1,80,8057.5,-196.32240269690467
500,500,50,33,100,100,0.65,0.0,4,3,6479,0.06173792251890724,99.8149005090236
501,501,50,40,100,100,0.65,0.1,651,1,5725,11.37117903930131,69.36951066499373
502,502,50,44,100,100,0.65,0.2,1413,2,5129,27.549229869370244,35.20330174258636
503,503,50,60,100,100,0.65,0.30000000000000004,2257,23,4251,53.0933897906375,-4.041180086047941
504,504,50,35,100,100,0.65,0.4,5833,1,686,850.2915451895044,-168.43074091118268
505,505,50,9,100,100,0.65,0.5,6173,3,282,2189.0070921985816,-186.89388071262587
506,506,50,5,100,100,0.65,0.6000000000000001,6325,1,145,4362.068965517241,-193.27666151468316
507,507,50,4,100,100,0.65,0.7000000000000001,6460,3,83,7783.1325301204815,-196.1944062356717
508,508,50,2,100,100,0.65,0.8,6424,2,81,7930.864197530865,-196.26441199077632
509,509,50,1,100,100,0.65,0.9,6475,3,69,9384.057971014492,-196.83679706601467
510,510,51,32,100,100,0.65,0.0,1,1,6515,0.015349194167306216,99.95395948434623
511,511,51,36,100,100,0.65,0.1,641,12,5796,11.05935127674258,70.12583501631194
512,512,51,45,100,100,0.65,0.2,1348,2,5149,26.179840745775877,37.75588733261505
513,513,51,60,100,100,0.65,0.30000000000000004,2339,13,4127,56.67555124787982,-8.521497061552738
514,514,51,26,100,100,0.65,0.4,5852,1,578,1012.4567474048442,-173.03265940902023
515,515,51,8,100,100,0.65,0.5,6301,2,190,3316.315789473684,-191.21861038360808
516,516,51,7,100,100,0.65,0.6000000000000001,6352,1,149,4263.087248322147,-193.12413474850024
517,517,51,1,100,100,0.65,0.7000000000000001,6445,4,77,8370.12987012987,-196.458141674333
518,518,51,2,100,100,0.65,0.8,6370,1,91,7000.0,-195.77464788732394
519,519,51,1,100,100,0.65,0.9,6451,1,68,9486.764705882353,-196.87068568798895
520,520,52,32,100,100,0.65,0.0,8,2,6535,0.1224177505738332,99.6331957817515
521,521,52,36,100,100,0.65,0.1,692,2,5887,11.754713776116867,68.44505243958048
522,522,52,47,100,100,0.65,0.2,1333,1,5176,25.753477588871714,38.56199108926102
523,523,52,53,100,100,0.65,0.30000000000000004,2609,4,3902,66.8631471040492,-20.21194900936876
524,524,52,24,100,100,0.65,0.4,5876,1,632,929.7468354430381,-170.86662569145668
525,525,52,15,100,100,0.65,0.5,6292,2,296,2125.675675675676,-186.52094717668487
526,526,52,2,100,100,0.65,0.6000000000000001,6355,1,102,6230.392156862745,-195.2609571008208
527,527,52,5,100,100,0.65,0.7000000000000001,6448,2,111,5809.00900900901,-194.9230065558774
528,528,52,1,100,100,0.65,0.8,6419,5,68,9439.70588235294,-196.85524895945738
529,529,52,2,100,100,0.65,0.9,6420,2,78,8230.76923076923,-196.39889196675898
530,530,53,32,100,100,0.65,0.0,4,3,6554,0.061031431187061336,99.81701738334858
531,531,53,37,100,100,0.65,0.1,663,3,5813,11.405470497161534,69.28659666460779
532,532,53,50,100,100,0.65,0.2,1333,1,5157,25.84836145045569,38.38212634822804
533,533,53,60,100,100,0.65,0.30000000000000004,2081,17,4411,47.17751076853322,3.8354898336414047
534,534,53,60,100,100,0.65,0.4,5048,11,1523,331.45108338804994,-130.46720438289455
535,535,53,7,100,100,0.65,0.5,6350,3,178,3567.4157303370785,-191.81985294117646
536,536,53,7,100,100,0.65,0.6000000000000001,6379,1,163,3913.496932515337,-192.52522164475695
537,537,53,6,100,100,0.65,0.7000000000000001,6347,1,119,5333.6134453781515,-194.47881224868544
538,538,53,3,100,100,0.65,0.8,6405,1,86,7447.674418604652,-196.0252657525805
539,539,53,1,100,100,0.65,0.9,6493,2,64,10145.3125,-197.07183163031874
540,540,54,33,100,100,0.65,0.0,5,3,6525,0.07662835249042146,99.77029096477796
541,541,54,38,100,100,0.65,0.1,654,1,5848,11.183310533515732,69.82466933251307
542,542,54,46,100,100,0.65,0.2,1355,5,5089,26.626056199646296,36.91806331471136
543,543,54,60,100,100,0.65,0.30000000000000004,2331,24,4149,56.182212581344906,-7.916666666666666
544,544,54,52,100,100,0.65,0.4,5479,1,1006,544.6322067594433,-153.46183500385504
